Inits,Part,Answer,Image,Freq
LA,4,5,/Users/abardon/Desktop/cns186_images/landscapes/37.jpg,l
LA,4,6,/Users/abardon/Desktop/cns186_images/space/22.jpg,h
LA,4,6,/Users/abardon/Desktop/cns186_images/animals/27.jpg,l
LA,4,1,/Users/abardon/Desktop/cns186_images/animals/29.jpg,l
LA,4,4,/Users/abardon/Desktop/cns186_images/space/1.jpg,h
LA,4,6,/Users/abardon/Desktop/cns186_images/space/13.jpg,h
LA,4,5,/Users/abardon/Desktop/cns186_images/space/23.jpg,h
LA,4,1,/Users/abardon/Desktop/cns186_images/food/31.jpg,l
LA,4,1,/Users/abardon/Desktop/cns186_images/animals/31.jpg,l
LA,4,6,/Users/abardon/Desktop/cns186_images/animals/25.jpg,l
LA,4,6,/Users/abardon/Desktop/cns186_images/space/4.jpg,h
LA,4,6,/Users/abardon/Desktop/cns186_images/phones/13.jpg,l
LA,4,5,/Users/abardon/Desktop/cns186_images/phones/1.jpg,l
LA,4,6,/Users/abardon/Desktop/cns186_images/phones/22.jpg,l
LA,4,6,/Users/abardon/Desktop/cns186_images/space/8.jpg,h
LA,4,1,/Users/abardon/Desktop/cns186_images/landscapes/32.jpg,l
LA,4,2,/Users/abardon/Desktop/cns186_images/space/20.jpg,h
LA,4,4,/Users/abardon/Desktop/cns186_images/space/3.jpg,h
LA,4,6,/Users/abardon/Desktop/cns186_images/space/2.jpg,h
LA,4,1,/Users/abardon/Desktop/cns186_images/phones/5.jpg,l
LA,4,1,/Users/abardon/Desktop/cns186_images/space/12.jpg,h
LA,4,3,/Users/abardon/Desktop/cns186_images/space/25.jpg,h
LA,4,1,/Users/abardon/Desktop/cns186_images/space/21.jpg,h
LA,4,1,/Users/abardon/Desktop/cns186_images/landscapes/40.jpg,l
LA,4,6,/Users/abardon/Desktop/cns186_images/space/17.jpg,h
LA,4,6,/Users/abardon/Desktop/cns186_images/food/5.jpg,l
LA,4,1,/Users/abardon/Desktop/cns186_images/space/7.jpg,h
LA,4,2,/Users/abardon/Desktop/cns186_images/space/26.jpg,h
LA,4,1,/Users/abardon/Desktop/cns186_images/phones/9.jpg,l
LA,4,4,/Users/abardon/Desktop/cns186_images/food/14.jpg,l
LA,4,6,/Users/abardon/Desktop/cns186_images/landscapes/11.jpg,l
LA,4,4,/Users/abardon/Desktop/cns186_images/landscapes/4.jpg,l
LA,4,6,/Users/abardon/Desktop/cns186_images/space/16.jpg,h
LA,4,1,/Users/abardon/Desktop/cns186_images/food/32.jpg,l
LA,4,3,/Users/abardon/Desktop/cns186_images/landscapes/36.jpg,l
LA,4,2,/Users/abardon/Desktop/cns186_images/animals/36.jpg,l
LA,4,5,/Users/abardon/Desktop/cns186_images/food/44.jpg,l
LA,4,6,/Users/abardon/Desktop/cns186_images/food/9.jpg,l
OG,2,0,/Users/abardon/Desktop/cns186_images/phones/29.jpg,l
OG,2,0,/Users/abardon/Desktop/cns186_images/buildings/19.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/people/16.jpg,l
OG,2,0,/Users/abardon/Desktop/cns186_images/phones/26.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/people/27.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/3.jpg,h
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/1.jpg,h
OG,2,0,/Users/abardon/Desktop/cns186_images/cars/9.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/people/19.jpg,l
OG,2,0,/Users/abardon/Desktop/cns186_images/buildings/3.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/buildings/12.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/12.jpg,h
OG,2,0,/Users/abardon/Desktop/cns186_images/buildings/36.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/31.jpg,h
OG,2,0,/Users/abardon/Desktop/cns186_images/buildings/21.jpg,l
OG,2,0,/Users/abardon/Desktop/cns186_images/cars/30.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/15.jpg,h
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/26.jpg,h
OG,2,1,/Users/abardon/Desktop/cns186_images/phones/37.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/6.jpg,h
OG,2,1,/Users/abardon/Desktop/cns186_images/people/14.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/20.jpg,h
OG,2,1,/Users/abardon/Desktop/cns186_images/phones/27.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/phones/2.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/19.jpg,h
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/37.jpg,h
OG,2,1,/Users/abardon/Desktop/cns186_images/people/11.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/17.jpg,h
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/44.jpg,h
OG,2,0,/Users/abardon/Desktop/cns186_images/cars/39.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/47.jpg,h
OG,2,1,/Users/abardon/Desktop/cns186_images/people/25.jpg,l
OG,2,0,/Users/abardon/Desktop/cns186_images/cars/35.jpg,l
OG,2,0,/Users/abardon/Desktop/cns186_images/buildings/32.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/41.jpg,h
OG,2,0,/Users/abardon/Desktop/cns186_images/cars/5.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/18.jpg,h
OG,2,0,/Users/abardon/Desktop/cns186_images/cars/1.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/people/10.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/38.jpg,h
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/28.jpg,h
OG,2,0,/Users/abardon/Desktop/cns186_images/cars/16.jpg,l
OG,2,0,/Users/abardon/Desktop/cns186_images/buildings/5.jpg,l
OG,2,0,/Users/abardon/Desktop/cns186_images/cars/17.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/23.jpg,h
OG,2,0,/Users/abardon/Desktop/cns186_images/phones/20.jpg,l
OG,2,0,/Users/abardon/Desktop/cns186_images/buildings/43.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/people/38.jpg,l
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/30.jpg,h
OG,2,1,/Users/abardon/Desktop/cns186_images/animals/39.jpg,h
OG,2,0,/Users/abardon/Desktop/cns186_images/phones/5.jpg,l
OG,4,1,/Users/abardon/Desktop/cns186_images/phones/9.jpg,l
OG,4,1,/Users/abardon/Desktop/cns186_images/people/29.jpg,l
OG,4,3,/Users/abardon/Desktop/cns186_images/animals/10.jpg,h
OG,4,1,/Users/abardon/Desktop/cns186_images/animals/5.jpg,h
OG,4,5,/Users/abardon/Desktop/cns186_images/animals/28.jpg,h
OG,4,2,/Users/abardon/Desktop/cns186_images/buildings/17.jpg,l
OG,4,6,/Users/abardon/Desktop/cns186_images/animals/12.jpg,h
OG,4,1,/Users/abardon/Desktop/cns186_images/animals/21.jpg,h
OG,4,2,/Users/abardon/Desktop/cns186_images/phones/8.jpg,l
OG,4,6,/Users/abardon/Desktop/cns186_images/animals/6.jpg,h
OG,4,1,/Users/abardon/Desktop/cns186_images/buildings/15.jpg,l
OG,4,4,/Users/abardon/Desktop/cns186_images/animals/11.jpg,h
OG,4,3,/Users/abardon/Desktop/cns186_images/phones/10.jpg,l
OG,4,1,/Users/abardon/Desktop/cns186_images/people/2.jpg,l
OG,4,6,/Users/abardon/Desktop/cns186_images/buildings/21.jpg,l
OG,4,6,/Users/abardon/Desktop/cns186_images/animals/30.jpg,h
OG,4,5,/Users/abardon/Desktop/cns186_images/animals/38.jpg,h
OG,4,2,/Users/abardon/Desktop/cns186_images/animals/42.jpg,h
OG,4,4,/Users/abardon/Desktop/cns186_images/phones/5.jpg,l
OG,4,3,/Users/abardon/Desktop/cns186_images/cars/41.jpg,l
OG,4,4,/Users/abardon/Desktop/cns186_images/animals/44.jpg,h
OG,4,5,/Users/abardon/Desktop/cns186_images/cars/1.jpg,l
OG,4,5,/Users/abardon/Desktop/cns186_images/people/38.jpg,l
OG,4,2,/Users/abardon/Desktop/cns186_images/cars/7.jpg,l
OG,4,5,/Users/abardon/Desktop/cns186_images/cars/9.jpg,l
OG,4,3,/Users/abardon/Desktop/cns186_images/phones/26.jpg,l
OG,4,1,/Users/abardon/Desktop/cns186_images/cars/40.jpg,l
OG,4,1,/Users/abardon/Desktop/cns186_images/animals/24.jpg,h
OG,4,1,/Users/abardon/Desktop/cns186_images/animals/14.jpg,h
OG,4,5,/Users/abardon/Desktop/cns186_images/animals/47.jpg,h
OG,4,2,/Users/abardon/Desktop/cns186_images/phones/3.jpg,l
OG,4,3,/Users/abardon/Desktop/cns186_images/animals/40.jpg,h
OG,4,6,/Users/abardon/Desktop/cns186_images/animals/15.jpg,h
OG,4,5,/Users/abardon/Desktop/cns186_images/buildings/4.jpg,l
OG,4,5,/Users/abardon/Desktop/cns186_images/animals/31.jpg,h
OG,4,6,/Users/abardon/Desktop/cns186_images/buildings/43.jpg,l
OG,4,6,/Users/abardon/Desktop/cns186_images/people/16.jpg,l
OG,4,4,/Users/abardon/Desktop/cns186_images/animals/1.jpg,h
OG,4,5,/Users/abardon/Desktop/cns186_images/cars/17.jpg,l
OG,4,5,/Users/abardon/Desktop/cns186_images/buildings/32.jpg,l
OG,4,2,/Users/abardon/Desktop/cns186_images/animals/34.jpg,h
OG,4,1,/Users/abardon/Desktop/cns186_images/cars/31.jpg,l
OG,4,1,/Users/abardon/Desktop/cns186_images/people/42.jpg,l
OG,4,6,/Users/abardon/Desktop/cns186_images/buildings/12.jpg,l
OG,4,6,/Users/abardon/Desktop/cns186_images/phones/9.jpg,l
OG,4,4,/Users/abardon/Desktop/cns186_images/cars/35.jpg,l
OG,4,4,/Users/abardon/Desktop/cns186_images/phones/20.jpg,l
OG,4,2,/Users/abardon/Desktop/cns186_images/buildings/8.jpg,l
OG,4,6,/Users/abardon/Desktop/cns186_images/people/19.jpg,l
OG,4,3,/Users/abardon/Desktop/cns186_images/phones/1.jpg,l
OG,4,2,/Users/abardon/Desktop/cns186_images/animals/27.jpg,h
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/39.jpg,h
IS,2,0,/Users/abardon/Desktop/cns186_images/food/19.jpg,l
IS,2,0,/Users/abardon/Desktop/cns186_images/food/18.jpg,l
IS,2,0,/Users/abardon/Desktop/cns186_images/buildings/27.jpg,l
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/33.jpg,h
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/45.jpg,h
IS,2,0,/Users/abardon/Desktop/cns186_images/space/25.jpg,l
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/19.jpg,h
IS,2,0,/Users/abardon/Desktop/cns186_images/buildings/3.jpg,l
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/38.jpg,h
IS,2,0,/Users/abardon/Desktop/cns186_images/space/5.jpg,l
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/5.jpg,h
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/44.jpg,h
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/42.jpg,h
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/29.jpg,h
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/30.jpg,h
IS,2,0,/Users/abardon/Desktop/cns186_images/food/1.jpg,l
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/27.jpg,h
IS,2,1,/Users/abardon/Desktop/cns186_images/phones/2.jpg,l
IS,2,1,/Users/abardon/Desktop/cns186_images/space/21.jpg,l
IS,2,1,/Users/abardon/Desktop/cns186_images/phones/6.jpg,l
IS,2,0,/Users/abardon/Desktop/cns186_images/food/24.jpg,l
IS,2,0,/Users/abardon/Desktop/cns186_images/buildings/15.jpg,l
IS,2,0,/Users/abardon/Desktop/cns186_images/food/13.jpg,l
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/22.jpg,h
IS,2,0,/Users/abardon/Desktop/cns186_images/phones/29.jpg,l
IS,2,0,/Users/abardon/Desktop/cns186_images/food/11.jpg,l
IS,2,0,/Users/abardon/Desktop/cns186_images/space/26.jpg,l
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/24.jpg,h
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/16.jpg,h
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/31.jpg,h
IS,2,0,/Users/abardon/Desktop/cns186_images/buildings/16.jpg,l
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/3.jpg,h
IS,2,1,/Users/abardon/Desktop/cns186_images/space/6.jpg,l
IS,2,0,/Users/abardon/Desktop/cns186_images/food/2.jpg,l
IS,2,0,/Users/abardon/Desktop/cns186_images/phones/15.jpg,l
IS,2,0,/Users/abardon/Desktop/cns186_images/food/4.jpg,l
IS,2,0,/Users/abardon/Desktop/cns186_images/space/1.jpg,l
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/26.jpg,h
IS,2,0,/Users/abardon/Desktop/cns186_images/phones/4.jpg,l
IS,2,1,/Users/abardon/Desktop/cns186_images/phones/37.jpg,l
IS,2,0,/Users/abardon/Desktop/cns186_images/buildings/11.jpg,l
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/41.jpg,h
IS,2,0,/Users/abardon/Desktop/cns186_images/buildings/30.jpg,l
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/1.jpg,h
IS,2,0,/Users/abardon/Desktop/cns186_images/buildings/13.jpg,l
IS,2,0,/Users/abardon/Desktop/cns186_images/space/28.jpg,l
IS,2,1,/Users/abardon/Desktop/cns186_images/animals/17.jpg,h
IS,2,1,/Users/abardon/Desktop/cns186_images/phones/21.jpg,l
IS,2,0,/Users/abardon/Desktop/cns186_images/phones/8.jpg,l
IS,2,0,/Users/abardon/Desktop/cns186_images/space/13.jpg,l
IS,4,1,/Users/abardon/Desktop/cns186_images/buildings/20.jpg,l
IS,4,1,/Users/abardon/Desktop/cns186_images/animals/9.jpg,h
IS,4,2,/Users/abardon/Desktop/cns186_images/phones/33.jpg,l
IS,4,6,/Users/abardon/Desktop/cns186_images/animals/31.jpg,h
IS,4,6,/Users/abardon/Desktop/cns186_images/animals/1.jpg,h
IS,4,6,/Users/abardon/Desktop/cns186_images/food/1.jpg,l
IS,4,6,/Users/abardon/Desktop/cns186_images/buildings/15.jpg,l
IS,4,2,/Users/abardon/Desktop/cns186_images/animals/43.jpg,h
IS,4,6,/Users/abardon/Desktop/cns186_images/buildings/30.jpg,l
IS,4,6,/Users/abardon/Desktop/cns186_images/phones/6.jpg,l
IS,4,5,/Users/abardon/Desktop/cns186_images/space/29.jpg,l
IS,4,6,/Users/abardon/Desktop/cns186_images/buildings/27.jpg,l
IS,4,6,/Users/abardon/Desktop/cns186_images/buildings/7.jpg,l
IS,4,5,/Users/abardon/Desktop/cns186_images/space/19.jpg,l
IS,4,6,/Users/abardon/Desktop/cns186_images/food/2.jpg,l
IS,4,6,/Users/abardon/Desktop/cns186_images/buildings/16.jpg,l
IS,4,4,/Users/abardon/Desktop/cns186_images/animals/18.jpg,h
IS,4,5,/Users/abardon/Desktop/cns186_images/animals/11.jpg,h
IS,4,5,/Users/abardon/Desktop/cns186_images/animals/3.jpg,h
IS,4,6,/Users/abardon/Desktop/cns186_images/animals/39.jpg,h
IS,4,1,/Users/abardon/Desktop/cns186_images/food/29.jpg,l
IS,4,6,/Users/abardon/Desktop/cns186_images/space/5.jpg,l
IS,4,2,/Users/abardon/Desktop/cns186_images/animals/23.jpg,h
IS,4,6,/Users/abardon/Desktop/cns186_images/phones/37.jpg,l
IS,4,5,/Users/abardon/Desktop/cns186_images/space/26.jpg,l
IS,4,1,/Users/abardon/Desktop/cns186_images/animals/13.jpg,h
IS,4,1,/Users/abardon/Desktop/cns186_images/buildings/18.jpg,l
IS,4,1,/Users/abardon/Desktop/cns186_images/buildings/8.jpg,l
IS,4,6,/Users/abardon/Desktop/cns186_images/food/4.jpg,l
IS,4,4,/Users/abardon/Desktop/cns186_images/animals/21.jpg,h
IS,4,6,/Users/abardon/Desktop/cns186_images/animals/42.jpg,h
IS,4,6,/Users/abardon/Desktop/cns186_images/phones/15.jpg,l
IS,4,6,/Users/abardon/Desktop/cns186_images/animals/41.jpg,h
IS,4,1,/Users/abardon/Desktop/cns186_images/phones/27.jpg,l
IS,4,1,/Users/abardon/Desktop/cns186_images/food/9.jpg,l
IS,4,2,/Users/abardon/Desktop/cns186_images/animals/47.jpg,h
IS,4,2,/Users/abardon/Desktop/cns186_images/animals/6.jpg,h
IS,4,6,/Users/abardon/Desktop/cns186_images/space/6.jpg,l
IS,4,1,/Users/abardon/Desktop/cns186_images/food/35.jpg,l
IS,4,6,/Users/abardon/Desktop/cns186_images/animals/26.jpg,h
IS,4,1,/Users/abardon/Desktop/cns186_images/phones/31.jpg,l
IS,4,2,/Users/abardon/Desktop/cns186_images/animals/46.jpg,h
IS,4,5,/Users/abardon/Desktop/cns186_images/space/25.jpg,l
IS,4,6,/Users/abardon/Desktop/cns186_images/animals/5.jpg,h
IS,4,5,/Users/abardon/Desktop/cns186_images/space/10.jpg,l
IS,4,2,/Users/abardon/Desktop/cns186_images/phones/36.jpg,l
IS,4,6,/Users/abardon/Desktop/cns186_images/food/11.jpg,l
IS,4,6,/Users/abardon/Desktop/cns186_images/animals/30.jpg,h
IS,4,6,/Users/abardon/Desktop/cns186_images/animals/19.jpg,h
IS,4,1,/Users/abardon/Desktop/cns186_images/space/9.jpg,l
IS,4,6,/Users/abardon/Desktop/cns186_images/phones/21.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/cars/7.jpg,h
MO,2,0,/Users/abardon/Desktop/cns186_images/buildings/35.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/phones/38.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/phones/1.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/cars/38.jpg,h
MO,2,1,/Users/abardon/Desktop/cns186_images/space/22.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/cars/24.jpg,h
MO,2,0,/Users/abardon/Desktop/cns186_images/phones/3.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/cars/42.jpg,h
MO,2,0,/Users/abardon/Desktop/cns186_images/cars/11.jpg,h
MO,2,0,/Users/abardon/Desktop/cns186_images/food/6.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/buildings/32.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/buildings/28.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/cars/36.jpg,h
MO,2,0,/Users/abardon/Desktop/cns186_images/cars/18.jpg,h
MO,2,0,/Users/abardon/Desktop/cns186_images/food/2.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/cars/12.jpg,h
MO,2,0,/Users/abardon/Desktop/cns186_images/space/2.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/buildings/19.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/food/36.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/phones/10.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/buildings/39.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/cars/35.jpg,h
MO,2,0,/Users/abardon/Desktop/cns186_images/phones/4.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/cars/23.jpg,h
MO,2,0,/Users/abardon/Desktop/cns186_images/buildings/4.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/cars/22.jpg,h
MO,2,0,/Users/abardon/Desktop/cns186_images/food/3.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/phones/11.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/cars/4.jpg,h
MO,2,0,/Users/abardon/Desktop/cns186_images/cars/16.jpg,h
MO,2,1,/Users/abardon/Desktop/cns186_images/space/29.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/space/13.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/food/22.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/food/43.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/food/44.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/cars/30.jpg,h
MO,2,0,/Users/abardon/Desktop/cns186_images/food/27.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/space/18.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/cars/8.jpg,h
MO,2,0,/Users/abardon/Desktop/cns186_images/cars/40.jpg,h
MO,2,0,/Users/abardon/Desktop/cns186_images/space/14.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/cars/28.jpg,h
MO,2,0,/Users/abardon/Desktop/cns186_images/phones/32.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/cars/32.jpg,h
MO,2,0,/Users/abardon/Desktop/cns186_images/space/19.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/cars/41.jpg,h
MO,2,0,/Users/abardon/Desktop/cns186_images/buildings/23.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/phones/18.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/space/10.jpg,l
MO,2,0,/Users/abardon/Desktop/cns186_images/buildings/13.jpg,l
MO,4,3,/Users/abardon/Desktop/cns186_images/cars/37.jpg,h
MO,4,1,/Users/abardon/Desktop/cns186_images/cars/26.jpg,h
MO,4,1,/Users/abardon/Desktop/cns186_images/space/28.jpg,l
MO,4,3,/Users/abardon/Desktop/cns186_images/cars/32.jpg,h
MO,4,3,/Users/abardon/Desktop/cns186_images/space/26.jpg,l
MO,4,6,/Users/abardon/Desktop/cns186_images/food/44.jpg,l
MO,4,6,/Users/abardon/Desktop/cns186_images/cars/40.jpg,h
MO,4,6,/Users/abardon/Desktop/cns186_images/phones/18.jpg,l
MO,4,1,/Users/abardon/Desktop/cns186_images/cars/31.jpg,h
MO,4,1,/Users/abardon/Desktop/cns186_images/space/9.jpg,l
MO,4,6,/Users/abardon/Desktop/cns186_images/space/22.jpg,l
MO,4,1,/Users/abardon/Desktop/cns186_images/buildings/1.jpg,l
MO,4,6,/Users/abardon/Desktop/cns186_images/phones/3.jpg,l
MO,4,6,/Users/abardon/Desktop/cns186_images/buildings/28.jpg,l
MO,4,1,/Users/abardon/Desktop/cns186_images/cars/39.jpg,h
MO,4,1,/Users/abardon/Desktop/cns186_images/cars/20.jpg,h
MO,4,1,/Users/abardon/Desktop/cns186_images/food/40.jpg,l
MO,4,1,/Users/abardon/Desktop/cns186_images/phones/21.jpg,l
MO,4,6,/Users/abardon/Desktop/cns186_images/cars/30.jpg,h
MO,4,1,/Users/abardon/Desktop/cns186_images/food/12.jpg,l
MO,4,6,/Users/abardon/Desktop/cns186_images/cars/38.jpg,h
MO,4,1,/Users/abardon/Desktop/cns186_images/phones/23.jpg,l
MO,4,1,/Users/abardon/Desktop/cns186_images/buildings/9.jpg,l
MO,4,6,/Users/abardon/Desktop/cns186_images/cars/41.jpg,h
MO,4,6,/Users/abardon/Desktop/cns186_images/buildings/32.jpg,l
MO,4,1,/Users/abardon/Desktop/cns186_images/cars/25.jpg,h
MO,4,6,/Users/abardon/Desktop/cns186_images/cars/24.jpg,h
MO,4,1,/Users/abardon/Desktop/cns186_images/cars/27.jpg,h
MO,4,1,/Users/abardon/Desktop/cns186_images/cars/9.jpg,h
MO,4,3,/Users/abardon/Desktop/cns186_images/cars/3.jpg,h
MO,4,6,/Users/abardon/Desktop/cns186_images/cars/42.jpg,h
MO,4,6,/Users/abardon/Desktop/cns186_images/food/27.jpg,l
MO,4,1,/Users/abardon/Desktop/cns186_images/buildings/25.jpg,l
MO,4,3,/Users/abardon/Desktop/cns186_images/cars/34.jpg,h
MO,4,6,/Users/abardon/Desktop/cns186_images/cars/35.jpg,h
MO,4,6,/Users/abardon/Desktop/cns186_images/food/6.jpg,l
MO,4,4,/Users/abardon/Desktop/cns186_images/buildings/13.jpg,l
MO,4,3,/Users/abardon/Desktop/cns186_images/phones/13.jpg,l
MO,4,3,/Users/abardon/Desktop/cns186_images/buildings/4.jpg,l
MO,4,6,/Users/abardon/Desktop/cns186_images/phones/11.jpg,l
MO,4,1,/Users/abardon/Desktop/cns186_images/food/10.jpg,l
MO,4,6,/Users/abardon/Desktop/cns186_images/food/43.jpg,l
MO,4,1,/Users/abardon/Desktop/cns186_images/phones/32.jpg,l
MO,4,1,/Users/abardon/Desktop/cns186_images/phones/22.jpg,l
MO,4,6,/Users/abardon/Desktop/cns186_images/space/13.jpg,l
MO,4,4,/Users/abardon/Desktop/cns186_images/cars/21.jpg,h
MO,4,6,/Users/abardon/Desktop/cns186_images/space/30.jpg,l
MO,4,1,/Users/abardon/Desktop/cns186_images/food/26.jpg,l
MO,4,4,/Users/abardon/Desktop/cns186_images/buildings/37.jpg,l
MO,4,6,/Users/abardon/Desktop/cns186_images/space/29.jpg,l
MO,4,1,/Users/abardon/Desktop/cns186_images/cars/8.jpg,h
HG,2,1,/Users/abardon/Desktop/cns186_images/people/29.jpg,l
HG,2,0,/Users/abardon/Desktop/cns186_images/cars/14.jpg,h
HG,2,0,/Users/abardon/Desktop/cns186_images/cars/36.jpg,h
HG,2,0,/Users/abardon/Desktop/cns186_images/buildings/11.jpg,l
HG,2,0,/Users/abardon/Desktop/cns186_images/food/6.jpg,l
HG,2,1,/Users/abardon/Desktop/cns186_images/people/23.jpg,l
HG,2,0,/Users/abardon/Desktop/cns186_images/food/5.jpg,l
HG,2,0,/Users/abardon/Desktop/cns186_images/buildings/14.jpg,l
HG,2,1,/Users/abardon/Desktop/cns186_images/people/38.jpg,l
HG,2,0,/Users/abardon/Desktop/cns186_images/food/34.jpg,l
HG,2,1,/Users/abardon/Desktop/cns186_images/animals/24.jpg,l
HG,2,0,/Users/abardon/Desktop/cns186_images/food/16.jpg,l
HG,2,1,/Users/abardon/Desktop/cns186_images/animals/11.jpg,l
HG,2,0,/Users/abardon/Desktop/cns186_images/cars/28.jpg,h
HG,2,0,/Users/abardon/Desktop/cns186_images/cars/43.jpg,h
HG,2,0,/Users/abardon/Desktop/cns186_images/food/4.jpg,l
HG,2,0,/Users/abardon/Desktop/cns186_images/cars/16.jpg,h
HG,2,1,/Users/abardon/Desktop/cns186_images/animals/5.jpg,l
HG,2,0,/Users/abardon/Desktop/cns186_images/buildings/8.jpg,l
HG,2,0,/Users/abardon/Desktop/cns186_images/food/33.jpg,l
HG,2,0,/Users/abardon/Desktop/cns186_images/cars/26.jpg,h
HG,2,0,/Users/abardon/Desktop/cns186_images/buildings/4.jpg,l
HG,2,1,/Users/abardon/Desktop/cns186_images/animals/4.jpg,l
HG,2,1,/Users/abardon/Desktop/cns186_images/people/25.jpg,l
HG,2,0,/Users/abardon/Desktop/cns186_images/cars/38.jpg,h
HG,2,1,/Users/abardon/Desktop/cns186_images/people/2.jpg,l
HG,2,1,/Users/abardon/Desktop/cns186_images/people/6.jpg,l
HG,2,1,/Users/abardon/Desktop/cns186_images/people/13.jpg,l
HG,2,0,/Users/abardon/Desktop/cns186_images/cars/35.jpg,h
HG,2,0,/Users/abardon/Desktop/cns186_images/buildings/40.jpg,l
HG,2,0,/Users/abardon/Desktop/cns186_images/cars/42.jpg,h
HG,2,1,/Users/abardon/Desktop/cns186_images/animals/3.jpg,l
HG,2,0,/Users/abardon/Desktop/cns186_images/buildings/27.jpg,l
HG,2,0,/Users/abardon/Desktop/cns186_images/cars/8.jpg,h
HG,2,1,/Users/abardon/Desktop/cns186_images/animals/26.jpg,l
